fecha_dato,ncodpers,ind_empleado,pais_residencia,sexo,age,fecha_alta,ind_nuevo,antiguedad,indrel,ult_fec_cli_1t,indrel_1mes,tiprel_1mes,indresi,indext,conyuemp,canal_entrada,indfall,tipodom,cod_prov,nomprov,ind_actividad_cliente,renta,segmento,ind_ahor_fin_ult1,ind_aval_fin_ult1,ind_cco_fin_ult1,ind_cder_fin_ult1,ind_cno_fin_ult1,ind_ctju_fin_ult1,ind_ctma_fin_ult1,ind_ctop_fin_ult1,ind_ctpp_fin_ult1,ind_deco_fin_ult1,ind_deme_fin_ult1,ind_dela_fin_ult1,ind_ecue_fin_ult1,ind_fond_fin_ult1,ind_hip_fin_ult1,ind_plan_fin_ult1,ind_pres_fin_ult1,ind_reca_fin_ult1,ind_tjcr_fin_ult1,ind_valo_fin_ult1,ind_viv_fin_ult1,ind_nomina_ult1,ind_nom_pens_ult1,ind_recibo_ult1
2015-07-28,16998,N,ES,H,65,1995-05-08,0.0,242,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-08-28,16998,N,ES,H,65,1995-05-08,0.0,243,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-09-28,16998,N,ES,H,65,1995-05-08,0.0,244,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-10-28,16998,N,ES,H,65,1995-05-08,0.0,245,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-11-28,16998,N,ES,H,65,1995-05-08,0.0,246,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-12-28,16998,N,ES,H,65,1995-05-08,0.0,247,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-01-28,16998,N,ES,H,65,1995-05-08,0.0,248,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-02-28,16998,N,ES,H,66,1995-05-08,0.0,249,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-03-28,16998,N,ES,H,66,1995-05-08,0.0,250,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-04-28,16998,N,ES,H,66,1995-05-08,0.0,251,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2016-05-28,16998,N,ES,H,66,1995-05-08,0.0,252,1.0,,1.0,A,S,N,,KAT,N,1.0,37.0,SALAMANCA,1.0,84983.97,01 - TOP,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0
2015-01-28,16999,N,ES,V, 53,1995-05-08,0.0,    242,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,1
2015-02-28,16999,N,ES,V, 53,1995-05-08,0.0,    242,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,1
2015-03-28,16999,N,ES,V, 53,1995-05-08,0.0,    242,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,1
2015-04-28,16999,N,ES,V, 53,1995-05-08,0.0,    242,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2015-05-28,16999,N,ES,V, 53,1995-05-08,0.0,    242,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2015-06-28,16999,N,ES,V, 53,1995-05-08,0.0,    242,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2015-07-28,16999,N,ES,V,53,1995-05-08,0.0,242,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2015-08-28,16999,N,ES,V,53,1995-05-08,0.0,243,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2015-09-28,16999,N,ES,V,53,1995-05-08,0.0,244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2015-10-28,16999,N,ES,V,53,1995-05-08,0.0,245,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2015-11-28,16999,N,ES,V,53,1995-05-08,0.0,246,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2015-12-28,16999,N,ES,V,53,1995-05-08,0.0,247,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1.0,1.0,1
2016-01-28,16999,N,ES,V,53,1995-05-08,0.0,248,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2016-02-28,16999,N,ES,V,53,1995-05-08,0.0,249,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2016-03-28,16999,N,ES,V,53,1995-05-08,0.0,250,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2016-04-28,16999,N,ES,V,53,1995-05-08,0.0,251,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1.0,1.0,1
2016-05-28,16999,N,ES,V,54,1995-05-08,0.0,252,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,120992.67,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0.0,0.0,1
2015-01-28,17001,N,ES,V, 66,1995-07-24,0.0,    240,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,17001,N,ES,V, 66,1995-07-24,0.0,    240,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-03-28,17001,N,ES,V, 66,1995-07-24,0.0,    240,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-04-28,17001,N,ES,V, 66,1995-07-24,0.0,    240,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-05-28,17001,N,ES,V, 66,1995-07-24,0.0,    240,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-06-28,17001,N,ES,V, 66,1995-07-24,0.0,    240,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-07-28,17001,N,ES,V,66,1995-07-24,0.0,240,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,17001,N,ES,V,66,1995-07-24,0.0,241,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-09-28,17001,N,ES,V,66,1995-07-24,0.0,242,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-10-28,17001,N,ES,V,66,1995-07-24,0.0,243,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-11-28,17001,N,ES,V,66,1995-07-24,0.0,244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-12-28,17001,N,ES,V,67,1995-07-24,0.0,245,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-01-28,17001,N,ES,V,67,1995-07-24,0.0,246,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-02-28,17001,N,ES,V,67,1995-07-24,0.0,247,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-03-28,17001,N,ES,V,67,1995-07-24,0.0,248,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-04-28,17001,N,ES,V,67,1995-07-24,0.0,249,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-05-28,17001,N,ES,V,67,1995-07-24,0.0,250,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,288279.6,02 - PARTICULARES,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-01-28,17004,N,ES,V, 57,1995-05-16,0.0,    242,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,17004,N,ES,V, 57,1995-05-16,0.0,    242,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-03-28,17004,N,ES,V, 57,1995-05-16,0.0,    242,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-04-28,17004,N,ES,V, 57,1995-05-16,0.0,    242,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-05-28,17004,N,ES,V, 57,1995-05-16,0.0,    242,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-06-28,17004,N,ES,V, 57,1995-05-16,0.0,    242,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-07-28,17004,N,ES,V,57,1995-05-16,0.0,242,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,17004,N,ES,V,57,1995-05-16,0.0,243,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-09-28,17004,N,ES,V,57,1995-05-16,0.0,244,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-10-28,17004,N,ES,V,57,1995-05-16,0.0,245,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-11-28,17004,N,ES,V,57,1995-05-16,0.0,246,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-12-28,17004,N,ES,V,58,1995-05-16,0.0,247,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-01-28,17004,N,ES,V,58,1995-05-16,0.0,248,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-02-28,17004,N,ES,V,58,1995-05-16,0.0,249,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-03-28,17004,N,ES,V,58,1995-05-16,0.0,250,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-04-28,17004,N,ES,V,58,1995-05-16,0.0,251,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-05-28,17004,N,ES,V,58,1995-05-16,0.0,252,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,177576.39,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-07-28,17006,N,ES,V,67,2000-10-06,0.0,177,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-08-28,17006,N,ES,V,67,2000-10-06,0.0,178,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-09-28,17006,N,ES,V,67,2000-10-06,0.0,179,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-10-28,17006,N,ES,V,67,2000-10-06,0.0,180,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-11-28,17006,N,ES,V,67,2000-10-06,0.0,181,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-12-28,17006,N,ES,V,67,2000-10-06,0.0,182,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-01-28,17006,N,ES,V,67,2000-10-06,0.0,183,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-02-28,17006,N,ES,V,67,2000-10-06,0.0,184,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-03-28,17006,N,ES,V,67,2000-10-06,0.0,185,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-04-28,17006,N,ES,V,68,2000-10-06,0.0,186,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2016-05-28,17006,N,ES,V,68,2000-10-06,0.0,187,1.0,,1.0,I,S,N,,KAT,N,1.0,28.0,MADRID,0.0,260614.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-01-28,17007,N,ES,V, 66,1995-05-08,0.0,    234,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-02-28,17007,N,ES,V, 66,1995-05-08,0.0,    234,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0,1
2015-03-28,17007,N,ES,V, 66,1995-05-08,0.0,    234,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-04-28,17007,N,ES,V, 66,1995-05-08,0.0,    234,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-05-28,17007,N,ES,V, 66,1995-05-08,0.0,    234,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-06-28,17007,N,ES,V, 66,1995-05-08,0.0,    234,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-07-28,17007,N,ES,V,66,1995-05-08,0.0,234,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-08-28,17007,N,ES,V,66,1995-05-08,0.0,235,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-09-28,17007,N,ES,V,66,1995-05-08,0.0,236,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-10-28,17007,N,ES,V,66,1995-05-08,0.0,237,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-11-28,17007,N,ES,V,66,1995-05-08,0.0,238,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-12-28,17007,N,ES,V,66,1995-05-08,0.0,239,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2016-01-28,17007,N,ES,V,66,1995-05-08,0.0,240,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2016-02-28,17007,N,ES,V,66,1995-05-08,0.0,241,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2016-03-28,17007,N,ES,V,66,1995-05-08,0.0,242,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2016-04-28,17007,N,ES,V,66,1995-05-08,0.0,243,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2016-05-28,17007,N,ES,V,66,1995-05-08,0.0,244,1.0,,1.0,A,S,N,,KAT,N,1.0,28.0,MADRID,1.0,388273.41,02 - PARTICULARES,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1
2015-01-28,17008,N,ES,V, 52,1995-05-08,0.0,    242,1.0,,1.0,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,124042.47,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-02-28,17008,N,ES,V, 52,1995-05-08,0.0,    242,1.0,,1.0,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,124042.47,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-03-28,17008,N,ES,V, 52,1995-05-08,0.0,    242,1.0,,1.0,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,124042.47,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-04-28,17008,N,ES,V, 52,1995-05-08,0.0,    242,1.0,,1.0,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,124042.47,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-05-28,17008,N,ES,V, 52,1995-05-08,0.0,    242,1.0,,1.0,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,124042.47,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-06-28,17008,N,ES,V, 52,1995-05-08,0.0,    242,1.0,,1.0,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,124042.47,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
2015-07-28,17008,N,ES,V,52,1995-05-08,0.0,242,1.0,,1.0,A,S,S,,KAT,N,1.0,28.0,MADRID,1.0,124042.47,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
